id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,Age,Gender,Region,Date
50840,1,0,0,0,41-50,Male,South,17/07/2016
50841,1,1,0,1,41-50,Female,West,17/07/2016
50842,1,0,0,1,31-40,Female,North,17/07/2016
50843,1,1,0,0,31-40,Female,North,17/07/2016
50844,1,1,0,1,41-50,Female,East,17/07/2016
50845,0,0,1,0,41-50,Male,North,17/07/2016
50846,1,1,0,1,31-40,Female,West,17/07/2016
50847,1,1,0,0,21-30,Male,West,17/07/2016
50848,0,0,1,1,21-30,Male,West,17/07/2016
50849,0,1,0,1,31-40,Female,West,17/07/2016
50850,1,1,0,1,21-30,Female,West,17/07/2016
50851,1,0,0,0,21-30,Female,West,17/07/2016
50852,0,1,0,1,31-40,Female,North,17/07/2016
50853,0,0,0,1,21-30,Male,West,17/07/2016
50854,1,1,0,1,21-30,Female,West,17/07/2016
50855,1,0,0,1,21-30,Female,South,17/07/2016
50856,0,0,0,1,21-30,Female,East,17/07/2016
50857,0,0,0,1,21-30,Male,North,17/07/2016
50858,0,0,1,1,21-30,Female,West,17/07/2016
50859,0,1,0,1,41-50,Female,West,17/07/2016
50860,0,1,0,0,31-40,Female,South,17/07/2016
50861,1,0,0,1,31-40,Female,West,17/07/2016
50862,1,1,1,0,21-30,Female,West,17/07/2016
50863,1,0,0,0,31-40,Male,East,17/07/2016
50864,1,0,1,1,21-30,Male,West,17/07/2016
50865,0,1,1,1,31-40,Male,West,17/07/2016
50866,0,0,0,0,21-30,Male,North,17/07/2016
50867,1,1,0,1,41-50,Female,South,17/07/2016
50868,0,1,0,1,31-40,Male,West,17/07/2016
50869,0,0,0,1,31-40,Female,West,17/07/2016
50870,0,1,0,1,21-30,Female,South,17/07/2016
50871,1,0,0,1,41-50,Female,North,17/07/2016
50872,0,1,0,1,31-40,Male,North,17/07/2016
50873,1,0,0,1,41-50,Male,South,17/07/2016
50874,0,0,0,1,31-40,Male,West,17/07/2016
50875,1,1,1,1,21-30,Male,West,17/07/2016
50876,1,1,0,1,31-40,Male,North,17/07/2016
50877,0,1,1,1,21-30,Male,South,17/07/2016
50878,1,0,0,1,31-40,Female,North,17/07/2016
50879,0,1,1,1,21-30,Female,East,17/07/2016
50880,1,0,0,1,41-50,Male,West,17/07/2016
50881,1,1,0,1,21-30,Male,South,17/07/2016
50882,1,1,0,0,21-30,Male,North,17/07/2016
50883,1,1,1,0,41-50,Female,North,17/07/2016
50884,1,1,0,1,21-30,Female,South,17/07/2016
50885,1,0,1,1,41-50,Female,South,17/07/2016
50886,0,1,0,0,41-50,Female,West,17/07/2016
50887,0,0,1,1,21-30,Male,East,17/07/2016
50888,0,1,0,1,21-30,Male,West,17/07/2016
50889,0,0,0,1,41-50,Female,South,17/07/2016
50890,1,0,0,1,41-50,Female,South,17/07/2016
50891,1,0,0,1,31-40,Female,West,17/07/2016
50892,1,0,0,1,41-50,Female,North,17/07/2016
50893,1,0,0,1,41-50,Male,West,17/07/2016
50894,0,0,0,1,21-30,Female,North,17/07/2016
50895,1,0,0,1,21-30,Female,South,17/07/2016
50896,0,0,0,1,21-30,Female,East,17/07/2016
50897,0,0,0,1,21-30,Female,East,17/07/2016
50898,0,1,0,1,31-40,Male,South,17/07/2016
50899,0,0,1,1,41-50,Female,East,17/07/2016
50900,0,0,1,1,31-40,Male,North,17/07/2016
50901,0,1,1,1,31-40,Female,South,17/07/2016
50902,0,0,0,1,21-30,Male,North,17/07/2016
50903,1,0,0,1,41-50,Male,North,17/07/2016
50904,0,0,0,1,31-40,Male,East,17/07/2016
50905,1,0,0,1,41-50,Male,East,17/07/2016
50906,0,1,0,1,41-50,Male,East,17/07/2016
50907,1,1,0,1,21-30,Male,West,17/07/2016
50908,0,1,1,1,21-30,Male,West,17/07/2016
50909,0,1,1,0,31-40,Male,East,17/07/2016
50910,1,1,0,1,41-50,Male,East,17/07/2016
50911,0,1,1,1,41-50,Female,East,17/07/2016
50912,1,1,0,1,31-40,Female,East,17/07/2016
50913,0,1,0,1,41-50,Female,North,17/07/2016
50914,1,0,0,1,21-30,Male,West,17/07/2016
50915,0,0,0,1,31-40,Male,North,17/07/2016
50916,1,0,0,1,31-40,Male,West,17/07/2016
50917,0,0,0,0,31-40,Female,South,17/07/2016
50918,0,0,0,0,31-40,Female,West,17/07/2016
50919,1,0,0,1,21-30,Male,East,17/07/2016
50920,0,0,0,1,31-40,Female,East,17/07/2016
50921,0,0,0,0,31-40,Male,North,17/07/2016
50922,0,1,0,0,41-50,Male,West,17/07/2016
50923,0,1,0,1,41-50,Male,South,17/07/2016
50924,0,0,0,0,41-50,Female,South,18/07/2016
50925,0,0,0,1,41-50,Female,South,18/07/2016
50926,0,1,0,1,31-40,Male,West,18/07/2016
50927,0,1,0,1,41-50,Male,North,18/07/2016
50928,1,1,0,1,31-40,Female,North,18/07/2016
50929,0,0,0,1,31-40,Female,South,18/07/2016
50930,1,0,0,1,21-30,Female,South,18/07/2016
50931,0,0,0,1,31-40,Male,West,18/07/2016
50932,0,0,1,1,41-50,Male,East,18/07/2016
50933,0,1,0,1,21-30,Female,East,18/07/2016
50934,1,0,0,1,31-40,Male,East,18/07/2016
50935,1,0,0,0,31-40,Female,North,18/07/2016
50936,1,1,0,1,41-50,Female,West,18/07/2016
50937,0,1,0,1,41-50,Male,North,18/07/2016
50938,1,0,0,1,41-50,Male,North,18/07/2016
50939,1,0,1,1,31-40,Female,East,18/07/2016
50940,0,0,0,1,31-40,Female,South,18/07/2016
50941,0,1,0,1,41-50,Female,East,18/07/2016
50942,0,0,0,1,31-40,Female,East,18/07/2016
50943,0,1,0,0,41-50,Male,East,18/07/2016
50944,1,1,1,1,21-30,Female,North,18/07/2016
50945,1,1,0,1,21-30,Male,East,18/07/2016
50946,0,0,0,1,21-30,Male,West,18/07/2016
50947,0,0,0,1,41-50,Female,North,18/07/2016
50948,1,0,0,0,21-30,Female,West,18/07/2016
50949,0,0,1,1,31-40,Male,North,18/07/2016
50950,1,0,1,1,21-30,Male,East,18/07/2016
50951,0,1,0,1,21-30,Male,South,18/07/2016
50952,0,1,1,1,21-30,Male,West,18/07/2016
50953,1,0,0,1,31-40,Female,West,18/07/2016
50954,1,1,0,1,41-50,Female,East,18/07/2016
50955,1,1,0,0,21-30,Female,West,18/07/2016
50956,1,1,0,0,41-50,Male,South,18/07/2016
50957,1,0,0,1,21-30,Male,South,18/07/2016
50958,0,0,0,1,21-30,Male,West,18/07/2016
50959,1,1,0,1,21-30,Female,East,18/07/2016
50960,0,0,1,1,41-50,Female,South,18/07/2016
50961,0,1,0,0,31-40,Female,North,18/07/2016
50962,0,1,0,1,31-40,Male,East,18/07/2016
50963,1,0,0,0,41-50,Male,East,18/07/2016
50964,1,0,0,0,21-30,Female,North,18/07/2016
50965,0,0,1,1,21-30,Female,West,18/07/2016
50966,0,1,1,0,31-40,Male,East,18/07/2016
50967,0,0,0,1,21-30,Female,South,18/07/2016
50968,1,1,0,1,41-50,Male,East,18/07/2016
50969,0,1,1,1,21-30,Female,North,18/07/2016
50970,1,0,0,1,21-30,Female,East,18/07/2016
50971,1,0,1,1,21-30,Female,North,18/07/2016
50972,0,0,1,0,41-50,Male,South,18/07/2016
50973,0,0,0,0,21-30,Female,South,18/07/2016
50974,0,0,0,0,21-30,Female,South,18/07/2016
50975,1,0,0,1,31-40,Male,South,18/07/2016
50976,0,1,0,1,21-30,Female,South,18/07/2016
50977,0,1,0,0,41-50,Female,West,18/07/2016
50978,0,1,0,0,21-30,Female,North,18/07/2016
50979,1,1,0,1,21-30,Male,East,18/07/2016
50980,0,0,0,1,41-50,Female,South,18/07/2016
50981,1,0,0,1,41-50,Female,South,18/07/2016
50982,1,0,0,0,31-40,Male,East,18/07/2016
50983,1,0,0,1,21-30,Female,North,18/07/2016
50984,1,0,0,1,41-50,Female,North,18/07/2016
50985,0,1,0,0,41-50,Male,West,18/07/2016
50986,1,0,0,1,31-40,Female,West,18/07/2016
50987,1,1,0,0,31-40,Female,South,18/07/2016
50988,0,1,0,0,31-40,Female,South,18/07/2016
50989,0,0,0,1,41-50,Male,East,18/07/2016
50990,1,0,0,0,41-50,Female,South,18/07/2016
50991,0,1,1,1,21-30,Female,South,18/07/2016
50992,1,1,0,1,41-50,Male,South,18/07/2016
50993,0,1,1,0,21-30,Female,West,18/07/2016
50994,0,1,1,1,21-30,Male,North,18/07/2016
50995,0,1,0,0,21-30,Female,North,18/07/2016
50996,0,1,0,1,31-40,Female,East,18/07/2016
50997,0,0,0,1,31-40,Male,East,18/07/2016
50998,1,0,0,1,31-40,Male,East,18/07/2016
50999,0,0,0,1,21-30,Male,East,18/07/2016
51000,0,0,1,0,41-50,Male,West,18/07/2016
51001,0,1,0,1,21-30,Male,North,18/07/2016
51002,1,0,1,1,21-30,Female,South,18/07/2016
51003,0,0,1,1,21-30,Male,North,18/07/2016
51004,0,1,1,0,41-50,Female,South,18/07/2016
51005,1,1,0,1,21-30,Male,North,18/07/2016
51006,0,1,0,1,41-50,Female,South,18/07/2016
51007,1,1,0,1,31-40,Male,West,18/07/2016
51008,1,1,1,0,31-40,Female,East,18/07/2016
51009,0,0,0,1,41-50,Female,East,18/07/2016
51010,1,0,0,0,41-50,Male,South,18/07/2016
51011,0,1,0,1,41-50,Female,North,18/07/2016
51012,1,0,0,1,31-40,Female,East,18/07/2016
51013,0,0,1,0,41-50,Female,East,18/07/2016
51014,1,0,0,1,41-50,Male,West,18/07/2016
51015,0,0,1,0,41-50,Male,West,18/07/2016
51016,1,0,1,1,41-50,Female,East,18/07/2016
51017,0,1,0,1,21-30,Female,East,18/07/2016
51018,1,1,0,1,31-40,Female,West,18/07/2016
51019,0,1,0,1,21-30,Female,West,18/07/2016
51020,0,0,0,1,41-50,Female,South,18/07/2016
51021,0,0,0,1,21-30,Male,North,18/07/2016
51022,1,0,0,0,31-40,Male,North,18/07/2016
51023,1,1,0,1,41-50,Female,North,18/07/2016
51024,0,1,1,0,41-50,Male,East,18/07/2016
51025,1,1,0,0,21-30,Male,South,18/07/2016
51026,1,1,0,1,41-50,Female,North,18/07/2016
51027,0,0,0,1,41-50,Male,West,18/07/2016
51028,0,1,0,1,41-50,Female,South,18/07/2016
51029,0,1,0,0,41-50,Male,South,18/07/2016
51030,0,0,0,1,21-30,Male,South,18/07/2016
51031,0,0,1,1,31-40,Male,East,18/07/2016
51032,0,1,0,1,31-40,Female,North,18/07/2016
51033,1,0,0,1,21-30,Male,West,18/07/2016
51034,0,0,0,1,21-30,Female,South,18/07/2016
51035,1,0,0,1,21-30,Male,West,18/07/2016
51036,0,1,0,1,31-40,Female,East,18/07/2016
51037,0,0,1,1,41-50,Female,West,18/07/2016
51038,0,0,0,1,21-30,Female,North,18/07/2016
51039,0,0,0,1,21-30,Female,South,18/07/2016
51040,0,0,0,0,31-40,Male,East,18/07/2016
51041,1,1,0,0,31-40,Female,West,18/07/2016
51042,0,0,0,1,41-50,Male,South,18/07/2016
51043,0,0,0,1,41-50,Male,North,18/07/2016
51044,0,1,0,1,41-50,Male,East,18/07/2016
51045,1,0,0,1,21-30,Male,North,18/07/2016
51046,0,0,1,1,31-40,Female,East,18/07/2016
51047,0,0,0,1,41-50,Female,West,18/07/2016
51048,0,0,0,1,41-50,Female,East,18/07/2016
51049,1,0,0,1,41-50,Male,West,18/07/2016
51050,1,0,0,1,21-30,Male,West,18/07/2016
51051,0,0,1,1,41-50,Male,West,18/07/2016
51052,0,0,0,0,41-50,Female,North,18/07/2016
51053,1,1,0,0,21-30,Male,North,18/07/2016
51054,0,0,0,0,21-30,Male,North,18/07/2016
51055,1,0,0,0,21-30,Female,South,18/07/2016
51056,1,1,0,1,21-30,Male,West,18/07/2016
51057,1,0,0,0,41-50,Male,South,18/07/2016
51058,1,0,0,0,31-40,Female,North,18/07/2016
51059,1,0,0,1,31-40,Male,North,18/07/2016
51060,0,0,0,0,21-30,Male,East,18/07/2016
51061,1,0,0,1,31-40,Female,South,18/07/2016
51062,1,1,0,0,31-40,Male,West,18/07/2016
51063,0,0,1,0,41-50,Female,West,18/07/2016
51064,0,1,0,1,21-30,Male,East,18/07/2016
51065,0,1,0,1,21-30,Male,East,18/07/2016
51066,1,0,1,0,31-40,Female,North,18/07/2016
51067,0,1,0,1,41-50,Male,South,18/07/2016
51068,0,0,1,1,21-30,Male,South,18/07/2016
51069,0,1,0,1,41-50,Female,South,18/07/2016
51070,1,1,1,1,21-30,Male,West,18/07/2016
51071,1,1,0,1,41-50,Male,South,18/07/2016
51072,0,0,0,0,41-50,Male,South,18/07/2016
51073,0,0,0,1,31-40,Male,North,18/07/2016
51074,0,0,1,1,31-40,Female,North,18/07/2016
51075,1,1,0,1,31-40,Female,South,18/07/2016
51076,1,0,1,1,41-50,Female,East,18/07/2016
51077,0,0,0,1,41-50,Male,North,18/07/2016
51078,0,0,0,1,41-50,Female,West,18/07/2016
51079,1,1,0,1,41-50,Male,South,18/07/2016
51080,0,0,0,1,41-50,Male,East,18/07/2016
51081,1,1,0,0,31-40,Female,West,18/07/2016
51082,1,1,1,1,41-50,Male,North,18/07/2016
51083,1,0,0,1,31-40,Female,South,18/07/2016
51084,0,0,0,1,41-50,Male,East,18/07/2016
51085,1,0,0,1,41-50,Male,South,18/07/2016
51086,0,0,0,0,31-40,Female,North,18/07/2016
51087,1,1,0,1,21-30,Female,North,18/07/2016
51088,0,0,0,1,31-40,Female,West,18/07/2016
51089,0,1,0,1,41-50,Male,North,18/07/2016
51090,1,0,0,1,41-50,Male,North,18/07/2016
51091,0,0,0,1,21-30,Male,West,18/07/2016
51092,0,0,1,1,21-30,Female,North,18/07/2016
51093,0,0,0,0,31-40,Male,North,18/07/2016
51094,1,1,0,1,21-30,Male,South,18/07/2016
51095,1,0,0,1,41-50,Female,East,18/07/2016
51096,1,1,0,1,21-30,Female,West,18/07/2016
51097,1,0,0,0,41-50,Male,East,18/07/2016
51098,0,0,1,1,21-30,Female,East,18/07/2016
51099,0,1,0,1,21-30,Female,East,18/07/2016
51100,0,0,0,1,21-30,Female,North,18/07/2016
51101,1,1,1,1,21-30,Male,East,18/07/2016
51102,0,0,0,0,41-50,Female,North,18/07/2016
51103,1,1,0,1,41-50,Male,South,18/07/2016
51104,0,1,0,1,41-50,Female,North,18/07/2016
51105,1,0,1,1,31-40,Female,North,18/07/2016
51106,0,0,1,1,21-30,Female,East,18/07/2016
51107,0,1,0,1,31-40,Male,South,18/07/2016
51108,0,1,1,0,21-30,Male,North,18/07/2016
51109,1,0,0,1,31-40,Female,West,18/07/2016
51110,0,1,1,1,31-40,Male,West,18/07/2016
51111,1,0,0,1,41-50,Male,East,18/07/2016
51112,0,0,0,1,31-40,Female,East,19/07/2016
51113,1,0,1,1,21-30,Female,East,19/07/2016
51114,0,1,0,0,21-30,Male,South,19/07/2016
51115,1,1,0,1,21-30,Female,North,19/07/2016
51116,1,1,0,1,21-30,Female,South,19/07/2016
51117,1,0,1,1,31-40,Male,West,19/07/2016
51118,0,0,1,1,31-40,Male,East,19/07/2016
51119,1,0,0,0,21-30,Male,North,19/07/2016
51120,0,0,0,1,41-50,Male,South,19/07/2016
51121,0,0,1,0,31-40,Female,South,19/07/2016
51122,0,1,0,1,21-30,Male,South,19/07/2016
51123,1,1,0,1,21-30,Male,East,19/07/2016
51124,0,0,1,1,21-30,Male,South,19/07/2016
51125,1,1,1,1,31-40,Male,West,19/07/2016
51126,1,0,0,1,41-50,Male,South,19/07/2016
51127,1,1,0,1,41-50,Female,East,19/07/2016
51128,0,0,0,1,41-50,Female,West,19/07/2016
51129,0,1,0,1,41-50,Female,South,19/07/2016
51130,0,1,1,0,21-30,Male,East,19/07/2016
51131,0,0,0,1,21-30,Male,North,19/07/2016
51132,0,1,0,1,21-30,Female,East,19/07/2016
51133,1,1,0,1,31-40,Male,East,19/07/2016
51134,0,0,0,1,41-50,Male,West,19/07/2016
51135,0,0,0,1,31-40,Male,North,19/07/2016
51136,1,1,0,1,31-40,Female,North,19/07/2016
51137,1,0,0,1,31-40,Male,East,19/07/2016
51138,1,0,1,0,31-40,Female,South,19/07/2016
51139,0,1,0,1,41-50,Male,East,19/07/2016
51140,1,0,0,1,41-50,Female,South,19/07/2016
51141,0,1,0,0,41-50,Female,North,19/07/2016
51142,0,0,0,1,31-40,Male,South,19/07/2016
51143,0,1,1,1,41-50,Female,West,19/07/2016
51144,0,0,0,0,21-30,Female,South,19/07/2016
51145,1,1,0,0,41-50,Male,West,19/07/2016
51146,0,1,0,1,21-30,Female,North,19/07/2016
51147,0,0,1,1,41-50,Female,South,19/07/2016
51148,0,1,0,1,21-30,Female,North,19/07/2016
51149,0,1,0,0,41-50,Female,East,19/07/2016
51150,0,0,1,1,21-30,Female,East,19/07/2016
51151,0,1,0,1,41-50,Female,North,19/07/2016
51152,0,0,0,1,31-40,Female,South,19/07/2016
51153,1,1,0,1,21-30,Male,South,19/07/2016
51154,1,0,0,0,21-30,Female,East,19/07/2016
51155,1,1,1,0,41-50,Male,South,19/07/2016
51156,0,1,0,1,21-30,Female,North,19/07/2016
51157,0,0,0,1,31-40,Male,North,19/07/2016
51158,1,0,0,1,21-30,Male,East,19/07/2016
51159,1,1,0,0,31-40,Male,West,19/07/2016
51160,1,0,1,1,21-30,Male,North,19/07/2016
51161,0,1,0,0,41-50,Male,South,19/07/2016
51162,0,0,0,0,21-30,Female,North,19/07/2016
51163,1,0,0,1,41-50,Female,East,19/07/2016
51164,0,1,0,1,31-40,Male,North,19/07/2016
51165,0,0,0,1,41-50,Female,North,19/07/2016
51166,0,1,0,1,21-30,Male,South,19/07/2016
51167,0,1,0,1,21-30,Male,North,19/07/2016
51168,0,1,0,1,31-40,Female,West,19/07/2016
51169,0,1,0,0,31-40,Female,North,19/07/2016
51170,1,0,0,1,31-40,Male,North,19/07/2016
51171,1,1,0,1,31-40,Female,West,19/07/2016
51172,0,0,0,1,31-40,Male,North,19/07/2016
51173,0,0,1,1,31-40,Female,South,19/07/2016
51174,1,0,0,0,21-30,Female,West,19/07/2016
51175,1,0,0,0,41-50,Male,East,19/07/2016
51176,0,0,0,1,41-50,Female,East,19/07/2016
51177,1,0,0,1,41-50,Female,South,19/07/2016
51178,0,0,1,1,41-50,Male,South,19/07/2016
51179,1,0,1,1,21-30,Female,South,19/07/2016
51180,0,1,1,1,31-40,Female,South,19/07/2016
51181,0,0,0,1,41-50,Male,South,19/07/2016
51182,1,0,0,1,21-30,Female,East,19/07/2016
51183,0,1,0,0,41-50,Female,South,19/07/2016
51184,1,0,0,0,41-50,Male,South,19/07/2016
51185,0,1,0,1,41-50,Female,South,19/07/2016
51186,0,1,1,0,41-50,Male,East,19/07/2016
51187,0,0,0,1,41-50,Male,North,19/07/2016
51188,0,0,0,1,31-40,Male,West,19/07/2016
51189,0,1,1,1,41-50,Female,East,19/07/2016
51190,0,1,0,1,41-50,Male,South,19/07/2016
51191,0,0,1,1,31-40,Female,West,19/07/2016
51192,1,0,0,1,31-40,Female,East,19/07/2016
51193,0,0,1,0,21-30,Female,West,19/07/2016
51194,0,1,0,1,21-30,Male,South,19/07/2016
51195,0,1,0,0,41-50,Male,East,19/07/2016
51196,0,1,1,0,31-40,Female,East,19/07/2016
51197,0,1,1,0,41-50,Female,East,19/07/2016
51198,0,0,0,1,31-40,Male,South,19/07/2016
51199,0,0,1,1,41-50,Female,North,19/07/2016
51200,1,0,0,1,21-30,Female,South,19/07/2016
51201,0,0,1,1,31-40,Male,South,19/07/2016
51202,0,1,0,1,21-30,Female,South,19/07/2016
51203,1,1,1,0,41-50,Female,West,19/07/2016
51204,0,0,0,0,21-30,Male,East,19/07/2016
51205,0,1,1,1,31-40,Male,South,19/07/2016
51206,0,0,0,1,41-50,Male,North,19/07/2016
51207,1,1,1,0,41-50,Female,West,19/07/2016
51208,1,1,0,0,21-30,Male,South,19/07/2016
51209,1,1,0,1,31-40,Male,West,19/07/2016
51210,1,1,0,1,21-30,Female,South,19/07/2016
51211,0,0,0,1,31-40,Female,West,19/07/2016
51212,0,1,0,1,41-50,Male,West,19/07/2016
51213,0,1,1,1,41-50,Female,North,19/07/2016
51214,0,0,0,0,41-50,Female,South,19/07/2016
51215,0,0,0,1,21-30,Male,North,19/07/2016
51216,0,0,1,1,31-40,Male,South,19/07/2016
51217,1,0,1,1,21-30,Female,North,19/07/2016
51218,0,1,1,1,41-50,Female,South,19/07/2016
51219,1,0,0,1,41-50,Female,South,19/07/2016
51220,1,1,1,1,21-30,Male,South,19/07/2016
51221,0,1,0,1,41-50,Male,North,19/07/2016
51222,1,0,0,1,41-50,Female,West,19/07/2016
51223,0,0,0,0,21-30,Female,South,19/07/2016
51224,0,1,1,1,41-50,Male,South,19/07/2016
51225,0,0,0,1,31-40,Male,South,19/07/2016
51226,0,1,0,1,41-50,Male,North,19/07/2016
51227,1,0,0,0,31-40,Male,South,19/07/2016
51228,0,0,1,1,31-40,Female,West,19/07/2016
51229,1,0,0,0,41-50,Male,North,19/07/2016
51230,1,0,0,1,41-50,Female,South,19/07/2016
51231,0,1,1,1,41-50,Male,North,19/07/2016
51232,0,0,0,0,31-40,Male,West,19/07/2016
51233,0,1,0,1,41-50,Female,South,19/07/2016
51234,0,1,1,1,31-40,Male,West,19/07/2016
51235,0,0,1,1,31-40,Male,South,19/07/2016
51236,1,0,1,0,21-30,Female,South,19/07/2016
51237,0,0,0,1,21-30,Male,South,19/07/2016
51238,1,0,0,0,41-50,Female,North,19/07/2016
51239,0,0,0,1,21-30,Male,East,19/07/2016
51240,0,0,0,1,41-50,Male,East,19/07/2016
51241,0,0,1,1,21-30,Male,South,19/07/2016
51242,1,0,1,0,21-30,Female,South,19/07/2016
51243,0,0,1,1,21-30,Female,West,19/07/2016
51244,1,1,0,1,21-30,Male,South,19/07/2016
51245,0,0,0,1,31-40,Female,East,19/07/2016
51246,1,1,1,1,31-40,Male,North,19/07/2016
51247,1,1,0,0,31-40,Female,East,19/07/2016
51248,0,1,1,1,21-30,Female,West,19/07/2016
51249,1,0,0,1,21-30,Male,West,19/07/2016
51250,1,0,0,1,31-40,Male,East,19/07/2016
51251,0,1,0,1,21-30,Male,North,19/07/2016
51252,0,1,1,1,21-30,Female,East,19/07/2016
51253,0,1,0,0,21-30,Female,West,19/07/2016
51254,1,0,0,1,21-30,Male,West,19/07/2016
51255,0,0,1,1,41-50,Male,South,19/07/2016
51256,0,0,1,1,41-50,Female,West,19/07/2016
51257,1,1,0,1,21-30,Female,North,19/07/2016
51258,1,0,1,1,21-30,Male,East,19/07/2016
51259,0,0,0,0,21-30,Male,East,19/07/2016
51260,0,0,0,1,41-50,Male,West,19/07/2016
51261,0,0,1,1,31-40,Male,East,19/07/2016
51262,0,1,0,1,31-40,Male,North,19/07/2016
51263,0,0,0,1,21-30,Female,North,19/07/2016
51264,1,0,0,0,31-40,Female,East,19/07/2016
51265,1,0,0,1,41-50,Male,South,19/07/2016
51266,1,0,0,0,31-40,Male,South,19/07/2016
51267,1,0,0,1,41-50,Female,South,19/07/2016
51268,1,1,1,1,21-30,Female,North,19/07/2016
51269,0,1,1,1,31-40,Male,West,19/07/2016
51270,0,1,1,1,31-40,Female,South,19/07/2016
51271,0,1,0,1,21-30,Female,South,19/07/2016
51272,0,0,1,1,31-40,Female,North,19/07/2016
51273,0,0,1,1,41-50,Female,West,19/07/2016
51274,0,1,0,1,41-50,Female,North,19/07/2016
51275,0,1,0,1,31-40,Male,East,19/07/2016
51276,1,0,1,1,21-30,Male,South,19/07/2016
51277,0,1,1,1,31-40,Female,East,19/07/2016
51278,0,0,0,0,41-50,Male,South,19/07/2016
51279,1,0,0,1,21-30,Male,West,19/07/2016
51280,1,0,0,1,21-30,Female,South,20/07/2016
51281,0,1,0,1,21-30,Female,East,20/07/2016
51282,1,0,0,1,41-50,Male,North,20/07/2016
51283,0,0,0,0,41-50,Female,East,20/07/2016
51284,1,0,1,1,31-40,Male,North,20/07/2016
51285,0,1,1,1,41-50,Female,East,20/07/2016
51286,1,1,0,1,31-40,Male,North,20/07/2016
51287,1,1,0,1,41-50,Male,West,20/07/2016
51288,1,0,0,0,21-30,Female,West,20/07/2016
51289,0,0,0,1,21-30,Male,East,20/07/2016
51290,0,1,0,1,21-30,Female,South,20/07/2016
51291,1,1,0,1,31-40,Female,North,20/07/2016
51292,0,1,0,0,31-40,Female,North,20/07/2016
51293,0,0,0,0,31-40,Male,West,20/07/2016
51294,1,0,0,1,31-40,Female,North,20/07/2016
51295,0,0,0,0,31-40,Female,East,20/07/2016
51296,1,0,0,1,31-40,Male,South,20/07/2016
51297,0,0,0,1,31-40,Female,South,20/07/2016
51298,0,1,0,1,41-50,Male,West,20/07/2016
51299,0,1,0,1,21-30,Male,East,20/07/2016
51300,0,0,0,0,41-50,Female,West,20/07/2016
51301,1,0,0,1,31-40,Male,North,20/07/2016
51302,0,0,0,1,31-40,Male,East,20/07/2016
51303,0,1,1,0,31-40,Female,North,20/07/2016
51304,0,0,0,1,41-50,Female,South,20/07/2016
51305,0,1,1,1,21-30,Female,East,20/07/2016
51306,0,0,0,1,21-30,Female,West,20/07/2016
51307,1,1,1,0,31-40,Male,South,20/07/2016
51308,0,0,0,1,41-50,Female,North,20/07/2016
51309,0,1,1,0,31-40,Male,East,20/07/2016
51310,1,0,0,1,41-50,Female,South,20/07/2016
51311,0,1,0,1,41-50,Male,East,20/07/2016
51312,0,0,1,1,31-40,Female,North,20/07/2016
51313,1,0,1,1,31-40,Male,West,20/07/2016
51314,0,0,1,1,41-50,Female,East,20/07/2016
51315,1,1,0,1,31-40,Male,South,20/07/2016
51316,0,1,0,1,21-30,Male,North,20/07/2016
51317,1,0,0,1,21-30,Male,North,20/07/2016
51318,1,0,0,1,41-50,Female,North,20/07/2016
51319,1,1,1,1,31-40,Male,East,20/07/2016
51320,1,1,1,1,21-30,Female,North,20/07/2016
51321,0,0,1,1,21-30,Female,East,20/07/2016
51322,1,0,0,1,21-30,Female,West,20/07/2016
51323,0,0,0,1,41-50,Male,South,20/07/2016
51324,0,1,0,1,41-50,Male,North,20/07/2016
51325,0,1,0,1,21-30,Male,North,20/07/2016
51326,0,1,1,1,31-40,Male,North,20/07/2016
51327,0,0,0,1,21-30,Female,West,20/07/2016
51328,1,0,0,1,41-50,Male,East,20/07/2016
51329,0,1,0,1,21-30,Female,East,20/07/2016
51330,1,0,0,1,31-40,Female,East,20/07/2016
51331,1,1,0,1,41-50,Female,North,20/07/2016
51332,0,0,0,0,31-40,Male,South,20/07/2016
51333,1,0,0,0,31-40,Male,South,20/07/2016
51334,1,1,0,1,31-40,Female,West,20/07/2016
51335,0,0,0,1,21-30,Male,South,20/07/2016
51336,0,0,0,0,41-50,Female,North,20/07/2016
51337,1,1,0,0,41-50,Male,South,20/07/2016
51338,0,0,0,1,41-50,Male,East,20/07/2016
51339,0,1,1,0,31-40,Female,South,20/07/2016
51340,0,1,0,1,41-50,Male,South,20/07/2016
51341,0,1,0,1,31-40,Male,East,20/07/2016
51342,0,1,0,1,21-30,Female,North,20/07/2016
51343,0,0,0,1,31-40,Female,East,20/07/2016
51344,1,1,0,0,21-30,Female,South,20/07/2016
51345,0,1,0,1,41-50,Male,North,20/07/2016
51346,0,1,0,1,21-30,Male,South,20/07/2016
51347,1,1,0,0,31-40,Male,North,20/07/2016
51348,1,1,0,1,41-50,Male,East,20/07/2016
51349,0,1,0,1,21-30,Female,North,20/07/2016
51350,0,1,0,1,21-30,Male,North,20/07/2016
51351,1,1,1,1,41-50,Female,North,20/07/2016
51352,1,1,0,1,31-40,Male,North,20/07/2016
51353,1,0,0,1,21-30,Female,West,20/07/2016
51354,0,1,1,0,31-40,Male,North,20/07/2016
51355,1,1,1,1,31-40,Female,South,20/07/2016
