id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,KPI - METRIC5,Age,Gender,Region,Date
46366,0,1,0,1,1,31-40,Female,East,22/01/2016
46367,0,1,0,1,0,41-50,Male,North,18/06/2015
46368,1,1,0,0,1,21-30,Female,South,18/03/2015
46369,1,1,1,1,0,21-30,Female,West,17/02/2015
46370,1,1,0,0,0,31-40,Male,South,11/05/2015
46371,1,1,1,1,1,21-30,Female,South,19/02/2016
46372,1,1,0,1,0,21-30,Male,East,15/02/2016
46373,1,1,0,1,1,41-50,Male,West,11/07/2015
46374,0,1,1,1,0,31-40,Female,North,25/07/2016
46375,0,1,0,0,1,41-50,Female,South,21/01/2016
46376,0,1,0,1,1,21-30,Male,North,10/06/2015
46377,1,1,0,1,0,21-30,Male,West,19/05/2015
46378,1,0,1,1,0,41-50,Male,West,14/12/2015
46379,0,0,1,1,1,41-50,Female,South,20/09/2016
46380,1,1,1,1,1,21-30,Male,North,11/12/2015
46381,0,1,1,0,0,21-30,Male,South,24/11/2016
46382,0,1,1,1,1,21-30,Male,West,17/11/2016
46383,0,0,0,1,1,31-40,Female,East,11/12/2016
46384,0,1,1,0,0,41-50,Male,West,10/03/2016
46385,0,0,0,1,0,41-50,Male,South,23/09/2015
46386,0,1,1,0,1,21-30,Female,North,13/11/2016
46387,0,0,0,1,1,31-40,Female,South,25/10/2016
46388,0,1,0,0,1,31-40,Male,North,19/06/2016
46389,1,0,1,1,1,21-30,Male,North,14/10/2015
46390,0,1,0,1,1,31-40,Male,South,22/03/2016
46391,0,1,1,1,0,31-40,Female,West,25/05/2015
46392,0,1,0,1,0,41-50,Female,West,24/02/2016
46393,1,1,0,1,0,31-40,Male,West,20/02/2015
46394,0,1,1,1,1,41-50,Female,West,10/10/2016
46395,0,1,0,1,0,21-30,Female,West,14/05/2015
46396,0,1,1,0,0,31-40,Male,West,13/11/2015
46397,1,1,1,1,1,21-30,Male,West,21/05/2015
46398,0,1,0,1,0,41-50,Female,East,18/11/2016
46399,0,1,0,1,1,21-30,Male,West,13/04/2015
46400,1,1,1,1,0,41-50,Female,South,24/04/2015
46401,1,1,0,1,0,31-40,Male,South,11/05/2015
46402,0,1,0,1,1,21-30,Female,South,17/08/2016
46403,1,1,1,1,1,31-40,Female,South,12/10/2016
46404,1,1,1,1,0,31-40,Female,North,23/07/2015
46405,0,1,1,1,1,31-40,Male,North,22/12/2015
46406,1,1,0,1,1,21-30,Female,South,23/02/2015
46407,0,1,0,1,0,21-30,Male,North,25/01/2015
46408,1,1,1,1,0,31-40,Female,West,24/12/2016
46409,1,1,1,1,1,21-30,Male,East,18/12/2016
46410,0,1,1,1,1,31-40,Female,East,22/02/2016
46411,0,1,0,1,1,31-40,Male,North,12/02/2015
46412,1,0,1,1,0,41-50,Female,East,21/08/2016
46413,0,1,0,0,0,31-40,Female,South,14/07/2015
46414,0,1,1,1,1,41-50,Female,South,24/09/2016
46415,1,1,0,1,0,31-40,Male,North,17/04/2016
46416,1,0,1,1,1,21-30,Female,North,19/09/2015
46417,1,0,0,1,0,21-30,Female,North,22/07/2015
46418,0,1,1,1,1,41-50,Male,East,19/09/2015
46419,0,1,1,1,1,41-50,Male,North,22/02/2016
46420,0,0,0,1,1,41-50,Male,South,15/11/2015
46421,1,1,1,1,0,21-30,Female,North,17/07/2015
46422,0,1,1,1,0,41-50,Female,North,17/09/2016
46423,1,1,0,0,0,31-40,Female,North,19/08/2016
46424,0,1,1,1,1,31-40,Male,North,14/12/2016
46425,0,1,1,1,0,31-40,Female,East,12/05/2015
46426,0,1,1,1,0,31-40,Female,East,13/11/2015
46427,0,1,1,1,1,41-50,Female,West,17/07/2016
46428,0,1,1,1,1,41-50,Female,North,13/04/2015
46429,0,1,0,0,0,21-30,Male,North,15/06/2016
46430,0,1,1,1,1,21-30,Female,West,14/09/2016
46431,0,1,1,0,1,41-50,Female,South,24/12/2015
46432,1,1,0,1,1,31-40,Female,East,24/05/2015
46433,1,1,0,1,0,31-40,Female,South,13/05/2016
46434,0,0,1,1,0,41-50,Male,South,17/05/2016
46435,1,1,0,1,0,31-40,Male,North,22/05/2015
46436,0,1,1,1,1,31-40,Male,East,21/04/2016
46437,1,1,1,1,0,31-40,Female,North,12/02/2015
46438,1,1,0,1,1,21-30,Male,North,15/04/2015
46439,1,1,1,0,0,41-50,Male,North,16/12/2015
46440,0,1,0,1,0,21-30,Male,North,13/09/2016
46441,1,1,1,1,1,21-30,Male,North,16/04/2016
46442,0,0,1,1,1,41-50,Male,East,23/10/2016
46443,0,1,1,1,0,41-50,Male,North,10/08/2015
46444,1,0,0,1,0,31-40,Female,West,25/10/2015
46445,1,1,1,1,0,31-40,Female,South,12/06/2016
46446,0,1,1,1,0,21-30,Female,North,10/09/2016
46447,1,1,0,1,0,21-30,Female,North,12/05/2016
46448,1,1,0,1,0,31-40,Male,North,14/07/2016
46449,1,1,1,1,0,21-30,Male,South,20/08/2015
46450,1,1,0,1,1,31-40,Female,North,11/09/2016
46451,1,1,0,1,0,41-50,Female,West,21/05/2015
46452,0,1,0,1,0,31-40,Female,North,25/01/2016
46453,1,0,1,0,1,21-30,Female,East,25/06/2015
46454,1,1,1,0,1,21-30,Female,North,13/01/2015
46455,1,1,1,1,0,21-30,Female,East,19/12/2015
46456,0,1,1,1,1,41-50,Female,South,12/06/2016
46457,1,1,0,1,1,41-50,Male,West,19/01/2015
46458,1,0,1,0,0,21-30,Male,North,23/06/2015
46459,1,0,0,1,0,31-40,Female,North,18/08/2015
46460,1,1,0,1,0,31-40,Female,West,16/12/2016
46461,1,1,0,1,1,41-50,Female,North,10/07/2015
46462,0,1,1,1,0,21-30,Female,South,14/12/2016
46463,0,1,1,1,0,31-40,Female,North,21/04/2016
46464,1,1,1,1,1,41-50,Female,West,13/08/2016
46465,0,1,1,1,0,31-40,Female,East,16/11/2015
46466,1,1,0,1,0,21-30,Female,North,11/11/2016
46467,0,1,0,1,1,31-40,Male,North,13/08/2015
46468,1,1,0,1,1,31-40,Male,West,10/11/2015
46469,1,1,1,0,0,31-40,Male,East,16/01/2016
46470,0,1,1,1,1,41-50,Female,East,17/10/2016
46471,1,1,0,1,0,41-50,Female,South,14/10/2016
46472,1,1,0,0,1,31-40,Male,South,10/01/2016
46473,0,1,0,0,0,31-40,Female,West,21/02/2015
46474,0,1,0,1,0,21-30,Female,South,12/05/2016
46475,0,1,1,1,1,41-50,Male,East,12/11/2016
46476,0,1,0,1,1,21-30,Female,South,18/06/2016
46477,0,1,0,1,1,31-40,Female,West,10/09/2016
46478,0,0,0,0,0,21-30,Female,East,21/09/2015
46479,0,1,0,1,0,21-30,Female,South,14/02/2016
46480,0,1,1,1,1,21-30,Male,North,23/07/2015
46481,0,1,1,1,0,21-30,Female,East,20/09/2015
46482,1,1,1,1,1,41-50,Male,North,21/01/2015
46483,1,1,1,1,0,31-40,Male,East,22/07/2015
46484,1,1,0,1,0,41-50,Male,East,17/08/2015
46485,0,1,1,1,0,21-30,Female,North,20/12/2016
46486,1,1,1,1,0,41-50,Female,North,20/04/2015
46487,0,1,1,1,1,41-50,Male,South,12/02/2016
46488,0,0,0,0,1,41-50,Female,North,22/05/2016
46489,1,1,1,1,1,21-30,Female,North,18/07/2015
46490,1,0,1,1,0,41-50,Male,South,20/08/2015
46491,0,0,0,0,0,21-30,Female,West,17/10/2016
46492,0,1,0,0,1,31-40,Male,East,16/07/2015
46493,1,1,0,1,1,21-30,Male,West,16/12/2015
46494,1,1,0,1,0,21-30,Male,East,15/11/2015
46495,0,1,1,1,0,21-30,Male,East,22/03/2015
46496,1,1,1,0,0,21-30,Male,East,18/08/2015
46497,0,1,0,1,1,31-40,Female,West,12/12/2016
46498,0,1,1,0,0,31-40,Male,East,19/07/2015
46499,0,1,1,0,1,21-30,Male,West,11/08/2016
46500,1,1,0,1,1,41-50,Female,East,19/09/2016
46501,1,1,1,0,1,31-40,Male,East,23/12/2016
46502,1,1,1,1,0,41-50,Male,North,12/03/2016
46503,0,1,1,1,0,31-40,Female,West,11/06/2015
46504,0,1,0,1,1,41-50,Female,West,10/09/2016
46505,1,0,0,1,1,41-50,Male,North,23/10/2016
46506,1,1,1,1,1,21-30,Female,North,23/05/2016
46507,0,1,1,0,0,41-50,Female,East,19/08/2015
46508,1,1,0,0,1,21-30,Male,North,15/12/2015
46509,1,1,1,0,0,21-30,Female,South,21/11/2015
46510,1,1,0,1,0,31-40,Male,West,23/08/2016
46511,1,1,1,1,1,41-50,Male,West,19/05/2015
46512,1,1,0,1,0,31-40,Female,East,24/06/2015
46513,0,1,1,0,1,41-50,Female,West,24/12/2015
46514,1,1,1,1,1,31-40,Female,East,20/06/2016
46515,0,1,1,1,1,41-50,Female,South,10/12/2015
46516,1,1,0,1,1,21-30,Male,North,24/08/2016
46517,1,1,1,1,0,41-50,Female,South,11/07/2015
46518,0,0,0,1,1,21-30,Female,West,18/09/2015
46519,1,0,1,0,1,31-40,Male,West,17/01/2016
46520,1,1,0,1,1,31-40,Male,West,22/03/2015
46521,1,0,0,1,1,21-30,Female,East,21/03/2015
46522,0,1,1,1,1,31-40,Female,East,22/12/2015
46523,1,1,1,1,0,41-50,Male,South,12/09/2016
46524,1,1,1,1,1,31-40,Male,South,24/05/2016
46525,0,1,1,1,1,41-50,Female,North,19/04/2016
46526,1,1,0,1,0,31-40,Female,South,14/07/2016
46527,1,1,1,1,1,21-30,Male,South,19/06/2016
46528,0,1,0,1,1,31-40,Male,West,13/07/2015
46529,0,1,0,1,0,21-30,Female,West,20/11/2016
46530,0,0,1,1,1,31-40,Male,South,12/06/2015
46531,0,1,1,1,1,31-40,Female,East,19/01/2016
46532,1,1,1,0,0,21-30,Male,East,19/09/2016
46533,1,0,0,0,0,21-30,Female,South,16/08/2016
46534,1,1,0,1,1,21-30,Male,East,12/10/2015
46535,1,1,0,1,1,31-40,Female,East,15/10/2016
46536,1,1,1,0,0,41-50,Male,West,10/04/2016
46537,0,0,1,1,0,31-40,Female,East,23/02/2015
46538,1,1,1,1,0,21-30,Female,South,20/05/2016
46539,1,1,0,0,0,41-50,Male,South,13/03/2015
46540,0,1,1,1,1,41-50,Female,South,12/08/2015
46541,0,1,0,1,0,21-30,Female,West,15/05/2016
46542,0,0,0,1,0,31-40,Male,East,13/02/2016
46543,0,1,1,1,0,41-50,Male,East,23/09/2016
46544,1,1,1,1,1,31-40,Male,North,16/08/2016
46545,1,0,0,1,0,31-40,Male,West,21/07/2015
46546,0,1,1,0,0,31-40,Male,South,25/03/2016
46547,0,1,1,1,0,41-50,Female,West,24/03/2016
46548,0,1,0,1,1,21-30,Female,North,23/06/2015
46549,1,1,1,1,0,21-30,Male,West,25/03/2015
46550,0,0,1,0,0,21-30,Female,East,23/11/2015
46551,1,1,0,1,1,31-40,Male,West,14/09/2016
46552,0,1,1,1,0,41-50,Female,South,13/07/2015
46553,1,0,1,0,1,31-40,Male,North,23/04/2016
46554,1,1,1,1,0,41-50,Male,North,22/05/2016
46555,0,1,1,0,1,31-40,Male,North,25/03/2016
46556,1,1,0,0,0,31-40,Male,East,13/05/2015
46557,1,1,1,1,1,31-40,Male,East,24/06/2016
46558,0,0,1,1,1,31-40,Male,South,22/04/2015
46559,0,1,1,1,0,41-50,Female,West,23/09/2015
46560,0,1,0,1,1,41-50,Male,West,20/11/2016
46561,1,1,1,1,0,21-30,Female,East,18/07/2016
46562,0,1,0,1,1,41-50,Female,North,19/07/2016
46563,0,0,1,1,1,41-50,Male,South,10/05/2015
46564,0,1,1,1,0,31-40,Female,North,23/01/2015
46565,0,1,1,1,1,21-30,Male,North,18/04/2016
46566,0,1,0,1,1,31-40,Female,North,15/11/2016
46567,1,1,1,0,1,31-40,Male,North,10/09/2015
46568,1,1,1,1,1,21-30,Male,East,19/07/2016
46569,0,1,1,1,0,31-40,Male,South,12/05/2016
46570,1,1,1,1,0,41-50,Female,North,24/12/2016
46571,0,1,0,1,0,21-30,Male,West,17/12/2015
46572,1,1,1,1,1,31-40,Male,South,12/02/2015
46573,1,1,1,1,0,41-50,Female,South,22/02/2015
46574,1,1,0,1,1,21-30,Female,East,12/12/2016
46575,1,1,1,1,0,21-30,Male,West,18/01/2016
46576,0,1,1,1,1,31-40,Male,East,15/07/2016
46577,0,1,0,1,0,41-50,Female,East,24/12/2016
46578,0,1,0,1,0,21-30,Male,East,24/07/2015
46579,1,1,1,0,1,31-40,Female,South,22/01/2015
46580,0,1,1,1,0,31-40,Male,South,25/07/2016
46581,0,1,1,1,0,21-30,Female,North,19/07/2015
46582,1,1,0,1,0,21-30,Male,North,13/03/2015
46583,0,1,0,1,1,41-50,Female,East,22/02/2016
46584,1,1,0,1,0,31-40,Female,East,25/02/2015
46585,0,1,1,1,1,31-40,Male,West,11/01/2016
46586,0,0,0,1,0,41-50,Female,South,25/08/2016
46587,0,1,1,1,0,31-40,Male,West,23/03/2016
46588,0,1,1,1,1,21-30,Male,West,21/02/2015
46589,0,1,1,1,0,21-30,Female,East,12/07/2015
46590,1,1,0,1,1,41-50,Female,South,16/07/2016
46591,1,1,0,1,0,31-40,Male,South,15/10/2015
46592,1,1,1,1,1,31-40,Female,West,15/06/2015
46593,0,0,1,0,1,31-40,Male,North,18/11/2016
46594,0,1,1,1,1,21-30,Female,East,24/07/2016
46595,0,1,0,1,1,31-40,Female,West,17/03/2016
46596,0,1,1,0,1,31-40,Male,West,16/08/2016
46597,0,1,0,1,1,21-30,Male,West,22/01/2016
46598,0,1,1,1,1,31-40,Female,West,24/03/2016
46599,1,1,1,1,0,31-40,Male,West,12/12/2015
46600,0,0,1,1,0,21-30,Male,North,10/05/2016
46601,1,1,0,1,0,41-50,Male,East,11/06/2015
46602,1,1,1,1,0,41-50,Male,South,22/12/2015
46603,1,1,0,1,1,31-40,Male,East,14/07/2015
46604,0,1,0,1,1,31-40,Male,South,24/03/2016
46605,0,1,1,0,1,31-40,Male,South,18/07/2016
46606,0,1,0,1,0,21-30,Female,East,22/11/2015
46607,1,0,0,1,1,21-30,Male,North,25/02/2016
46608,0,1,1,0,0,21-30,Male,West,22/07/2016
46609,0,0,0,1,1,21-30,Female,South,13/01/2015
46610,1,1,1,1,1,41-50,Male,East,14/02/2016
46611,1,1,1,1,0,21-30,Female,North,17/06/2016
46612,1,1,0,0,0,41-50,Female,West,21/01/2015
46613,1,1,1,1,0,31-40,Male,East,22/01/2015
46614,1,1,0,1,0,21-30,Female,West,13/04/2015
46615,1,0,1,0,0,21-30,Female,South,10/08/2015
46616,0,1,1,1,1,41-50,Male,North,18/05/2016
46617,1,1,1,0,0,31-40,Female,East,17/02/2015
46618,1,1,0,1,1,41-50,Male,North,20/08/2015
46619,1,0,1,0,1,21-30,Male,South,22/07/2016
46620,1,1,0,1,0,21-30,Male,West,20/06/2016
46621,0,1,1,1,1,41-50,Male,East,10/09/2016
46622,1,1,0,1,0,21-30,Male,East,20/06/2015
46623,1,1,1,0,1,31-40,Female,West,25/07/2015
46624,0,1,1,1,0,21-30,Female,East,19/09/2015
46625,1,1,0,0,0,21-30,Female,West,19/03/2015
46626,0,1,0,1,0,21-30,Female,South,11/06/2015
46627,1,1,0,1,0,21-30,Female,West,23/11/2016
46628,1,1,0,1,0,31-40,Male,West,10/01/2015
46629,0,1,0,1,0,41-50,Male,South,16/01/2016
46630,1,1,1,1,0,21-30,Female,North,20/09/2015
46631,1,0,0,0,1,21-30,Female,South,13/02/2015
46632,0,0,1,1,1,21-30,Female,West,19/07/2016
46633,1,1,0,1,0,21-30,Female,South,18/10/2016
46634,1,1,1,0,0,21-30,Female,South,16/01/2016
46635,0,1,0,1,0,41-50,Female,North,13/01/2016
46636,0,1,0,1,1,41-50,Male,East,18/06/2016
46637,1,0,0,1,1,41-50,Female,South,15/01/2015
46638,1,1,0,1,1,21-30,Female,North,16/10/2015
46639,1,1,1,1,0,31-40,Male,South,21/05/2016
46640,1,1,0,1,1,21-30,Female,South,21/09/2016
46641,0,1,0,1,1,41-50,Female,East,13/04/2015
46642,1,0,0,0,1,41-50,Female,East,12/12/2015
46643,0,1,0,0,0,21-30,Male,North,17/10/2016
46644,0,1,0,1,1,21-30,Male,North,25/02/2015
46645,0,1,1,1,0,21-30,Male,East,21/06/2015
46646,0,0,0,0,0,21-30,Male,South,22/11/2016
46647,0,1,0,1,1,41-50,Female,South,17/02/2016
46648,0,1,0,0,0,31-40,Male,West,12/06/2015
46649,1,1,1,1,1,41-50,Female,West,22/08/2016
46650,0,1,0,1,0,21-30,Female,South,17/03/2015
46651,0,1,1,0,0,41-50,Female,East,13/03/2015
46652,0,1,1,1,0,41-50,Female,South,10/04/2016
46653,1,1,0,1,1,31-40,Female,West,21/01/2016
46654,1,1,0,1,0,21-30,Male,East,12/09/2016
46655,0,1,1,1,1,31-40,Female,North,14/12/2016
46656,0,1,0,0,0,41-50,Female,South,10/02/2015
46657,1,0,1,1,0,21-30,Female,North,23/05/2016
46658,1,1,1,1,1,21-30,Male,East,20/11/2015
46659,0,0,1,1,0,41-50,Male,North,25/09/2015
46660,1,1,0,1,0,41-50,Male,East,22/01/2016
46661,0,0,1,0,0,21-30,Male,East,24/06/2016
46662,0,1,1,1,1,21-30,Female,East,23/01/2015
46663,0,0,0,1,1,31-40,Male,South,17/09/2016
46664,0,1,0,0,0,21-30,Female,West,11/04/2016
46665,0,0,0,1,0,41-50,Female,South,24/04/2016
46666,0,1,1,1,0,41-50,Male,West,16/03/2015
46667,0,0,1,1,0,31-40,Female,North,15/09/2016
46668,1,1,1,1,1,41-50,Male,North,20/04/2015
46669,0,1,0,1,1,21-30,Male,West,25/03/2016
46670,0,1,0,1,0,21-30,Male,North,24/01/2015
46671,1,0,0,1,1,31-40,Female,South,11/09/2015
46672,0,0,1,1,0,31-40,Female,South,16/07/2015
46673,0,1,1,0,1,21-30,Male,West,25/12/2016
46674,0,1,0,0,1,21-30,Female,West,12/03/2015
46675,0,1,0,1,0,41-50,Male,North,12/10/2015
46676,0,1,1,0,0,21-30,Female,West,14/04/2015
46677,1,1,1,0,1,31-40,Female,West,17/08/2016
46678,1,1,1,1,1,31-40,Female,South,25/08/2016
46679,0,1,1,1,1,31-40,Female,East,16/12/2015
46680,0,1,1,0,1,31-40,Male,North,13/05/2016
46681,0,1,1,1,1,21-30,Male,South,15/09/2016
46682,0,1,1,0,1,31-40,Female,South,20/06/2016
46683,1,1,0,1,0,31-40,Female,North,11/09/2015
46684,1,1,1,1,0,21-30,Male,South,18/03/2015
46685,0,1,0,1,0,21-30,Female,East,10/06/2015
46686,0,1,1,1,1,41-50,Male,South,10/09/2015
46687,0,1,0,1,0,41-50,Male,West,20/02/2015
46688,0,1,0,1,1,21-30,Female,South,14/07/2015
46689,0,1,0,1,0,31-40,Female,South,19/10/2016
46690,0,1,0,1,0,31-40,Male,North,19/07/2015
46691,1,1,1,0,1,31-40,Male,West,22/08/2016
46692,1,1,0,1,1,21-30,Male,South,21/10/2016
46693,1,1,1,0,1,31-40,Male,South,19/05/2015
46694,1,0,1,1,0,31-40,Male,South,13/05/2015
46695,0,1,1,1,1,21-30,Male,South,22/01/2016
46696,0,1,1,1,1,41-50,Male,South,21/12/2016
46697,1,1,1,1,1,21-30,Female,East,20/07/2015
46698,0,1,1,1,1,41-50,Female,West,17/11/2015
46699,0,1,1,1,0,31-40,Female,East,23/01/2016
46700,0,1,1,1,1,41-50,Female,South,24/05/2016
46701,1,1,1,1,0,41-50,Male,South,21/11/2016
46702,1,1,0,1,1,21-30,Male,East,11/07/2016
46703,0,1,0,1,0,21-30,Female,North,11/09/2015
46704,1,1,0,1,0,31-40,Male,North,17/05/2016
46705,1,1,1,1,0,31-40,Male,East,11/11/2016
46706,1,1,0,1,1,21-30,Female,West,17/02/2016
46707,1,1,0,1,1,41-50,Male,North,23/03/2015
46708,1,1,1,1,1,41-50,Male,South,13/11/2015
46709,0,1,1,1,1,41-50,Female,South,13/11/2015
46710,1,1,0,1,1,41-50,Female,East,10/10/2016
46711,0,1,1,1,0,21-30,Female,West,20/01/2015
46712,0,1,1,1,1,41-50,Female,North,20/02/2015
46713,0,1,0,1,0,31-40,Female,East,24/09/2016
46714,1,0,0,1,1,31-40,Female,South,23/08/2015
46715,1,1,1,1,1,41-50,Female,West,22/09/2016
46716,1,1,1,1,0,21-30,Female,North,10/02/2016
46717,1,0,1,1,0,31-40,Female,East,16/12/2015
46718,1,1,0,1,0,41-50,Female,North,24/10/2015
46719,0,1,1,0,1,31-40,Female,North,20/11/2015
46720,1,1,1,1,1,31-40,Female,West,18/10/2015
46721,1,1,0,1,1,31-40,Male,North,16/12/2015
46722,1,1,0,1,0,31-40,Female,West,17/10/2016
46723,0,1,0,1,1,41-50,Female,North,13/02/2016
46724,0,1,1,1,1,31-40,Male,North,20/08/2015
46725,1,1,0,1,0,31-40,Female,West,22/04/2016
46726,1,1,1,1,0,31-40,Female,North,15/03/2016
46727,1,1,1,1,0,41-50,Female,East,14/09/2015
46728,0,0,1,0,0,21-30,Female,West,15/09/2016
46729,0,1,0,1,1,21-30,Female,West,10/12/2015
46730,1,1,0,1,0,31-40,Female,West,15/11/2015
46731,1,1,0,1,1,21-30,Female,North,21/02/2016
46732,0,1,1,1,1,31-40,Male,West,11/11/2016
46733,1,1,1,0,1,21-30,Female,North,11/12/2015
46734,1,1,0,1,0,41-50,Female,North,22/10/2016
46735,1,1,0,1,1,41-50,Female,South,15/02/2016
46736,0,1,1,0,0,41-50,Female,West,25/05/2016
46737,0,0,0,1,0,41-50,Male,South,13/03/2015
46738,0,1,0,1,1,41-50,Male,West,22/04/2016
46739,1,1,1,0,1,41-50,Female,West,19/06/2015
46740,1,1,1,1,0,31-40,Female,South,25/07/2016
46741,1,1,0,1,1,31-40,Male,North,14/07/2016
46742,1,1,1,1,0,41-50,Male,East,16/11/2015
46743,1,1,0,0,1,31-40,Male,West,22/11/2015
46744,0,1,0,1,1,41-50,Female,South,15/02/2015
46745,1,1,0,1,1,31-40,Female,North,24/11/2015
46746,0,1,1,0,0,21-30,Female,East,21/03/2016
46747,1,0,1,1,0,21-30,Male,South,22/06/2016
46748,0,1,0,1,0,31-40,Female,South,16/03/2015
46749,1,0,1,1,0,31-40,Female,South,10/03/2016
46750,1,1,1,0,0,41-50,Male,North,24/10/2015
46751,0,1,0,1,1,41-50,Male,East,19/06/2015
46752,1,1,0,1,0,31-40,Female,East,21/05/2016
46753,1,1,1,1,1,31-40,Female,South,14/02/2015
46754,1,1,0,1,0,41-50,Female,East,18/08/2016
46755,0,1,1,0,1,21-30,Female,East,25/10/2016
46756,0,1,0,0,1,41-50,Male,West,11/10/2015
46757,1,1,0,1,1,31-40,Female,South,13/07/2016
46758,1,1,1,0,1,21-30,Female,South,22/09/2015
46759,1,1,0,1,1,21-30,Female,North,18/02/2016
46760,1,1,1,1,0,31-40,Female,North,22/10/2015
46761,0,1,0,1,0,41-50,Female,South,14/12/2015
46762,1,1,1,1,0,41-50,Male,North,15/11/2015
46763,1,1,0,1,0,31-40,Female,West,21/12/2016
46764,0,1,0,0,1,31-40,Female,East,21/01/2015
46765,1,1,0,1,1,21-30,Male,South,24/12/2015
46766,1,1,1,1,0,41-50,Male,South,14/04/2015
46767,1,1,1,1,0,21-30,Male,North,12/12/2015
46768,0,1,1,1,0,41-50,Female,North,22/10/2015
46769,0,0,1,1,0,21-30,Male,North,12/04/2016
46770,0,1,1,1,1,31-40,Male,North,23/08/2016
46771,1,1,1,1,0,41-50,Male,West,24/07/2015
46772,1,1,1,0,1,31-40,Female,North,13/10/2015
46773,1,1,0,0,1,41-50,Male,West,12/04/2015
46774,1,1,0,1,1,41-50,Female,East,23/06/2015
46775,0,1,0,1,0,31-40,Male,West,24/12/2016
46776,1,1,0,1,1,41-50,Male,West,11/10/2015
46777,0,1,0,0,1,41-50,Female,West,10/12/2016
46778,1,1,1,1,0,31-40,Female,South,15/02/2015
46779,1,1,0,1,0,31-40,Female,South,22/10/2016
46780,1,1,1,1,1,31-40,Male,West,24/01/2015
46781,1,0,0,1,1,41-50,Male,East,22/12/2016
46782,1,1,0,1,0,31-40,Female,East,15/05/2016
46783,1,1,1,1,0,21-30,Female,East,19/05/2015
46784,1,1,0,0,1,21-30,Female,West,18/12/2016
46785,1,1,0,1,0,21-30,Male,West,13/06/2015
46786,0,1,0,0,0,41-50,Female,North,12/03/2015
46787,0,1,1,1,0,41-50,Female,North,19/10/2016
46788,1,1,1,1,1,31-40,Female,North,10/02/2016
46789,0,1,1,1,1,21-30,Male,East,19/08/2016
46790,0,1,0,1,0,41-50,Female,West,22/01/2015
46791,1,1,1,1,0,31-40,Male,North,20/07/2015
46792,1,1,0,1,1,31-40,Male,West,24/03/2015
46793,0,1,0,1,0,31-40,Female,West,10/01/2016
46794,1,1,0,1,1,31-40,Female,West,20/02/2016
46795,0,1,1,1,1,41-50,Male,West,21/02/2016
46796,1,0,0,1,1,41-50,Female,South,22/01/2015
46797,0,1,0,1,0,21-30,Female,North,22/11/2015
46798,0,1,0,0,1,21-30,Female,South,23/02/2016
46799,0,1,0,0,0,21-30,Female,South,14/08/2016
46800,0,1,1,1,1,41-50,Female,North,12/08/2016
46801,0,1,1,1,0,21-30,Female,North,21/04/2015
46802,1,1,1,0,0,31-40,Female,North,17/03/2015
46803,1,1,0,1,0,31-40,Male,South,18/01/2015
46804,0,1,1,1,1,21-30,Female,East,23/11/2016
46805,0,1,0,1,0,31-40,Female,South,13/10/2016
46806,1,1,1,0,0,21-30,Male,East,11/11/2015
46807,1,0,0,1,1,21-30,Female,South,23/08/2015
46808,1,1,0,1,1,31-40,Male,East,24/07/2015
46809,1,1,1,1,0,31-40,Male,South,19/10/2016
46810,0,1,1,1,1,41-50,Female,West,19/02/2015
46811,0,1,0,0,1,41-50,Female,West,20/08/2016
46812,1,1,0,0,0,21-30,Female,North,10/11/2016
46813,0,1,0,1,0,21-30,Female,East,16/10/2015
46814,1,1,0,1,0,41-50,Male,West,18/09/2016
46815,1,1,1,1,0,31-40,Female,West,18/05/2016
46816,1,1,0,1,1,41-50,Female,East,12/12/2016
46817,0,1,1,1,0,21-30,Male,West,16/04/2016
46818,1,0,1,1,1,41-50,Male,South,21/01/2016
46819,1,1,1,0,1,41-50,Male,North,13/04/2016
46820,1,1,1,0,0,41-50,Male,North,10/07/2015
46821,1,1,0,1,1,31-40,Male,North,11/12/2016
46822,1,1,1,1,1,31-40,Male,East,24/07/2016
46823,0,1,0,1,1,21-30,Female,East,18/08/2015
46824,1,1,0,1,1,41-50,Male,East,25/05/2015
46825,0,1,1,1,0,21-30,Female,East,17/01/2016
46826,1,1,0,0,0,41-50,Male,East,20/07/2016
46827,0,1,0,1,0,41-50,Male,North,14/08/2015
46828,1,1,0,1,0,21-30,Male,South,20/10/2015
46829,1,1,1,0,1,41-50,Male,West,19/07/2015
46830,0,1,0,1,1,21-30,Female,East,12/09/2015
46831,0,1,0,1,0,21-30,Male,North,24/10/2015
46832,0,1,0,1,0,41-50,Male,North,23/12/2015
46833,1,1,0,1,1,31-40,Male,North,17/11/2016
46834,0,1,1,1,0,21-30,Female,North,18/09/2016
46835,1,1,1,0,0,31-40,Male,North,17/07/2016
46836,1,1,1,1,1,41-50,Male,West,10/04/2015
46837,1,1,0,1,0,21-30,Male,North,25/12/2016
46838,0,1,0,1,1,41-50,Female,West,23/08/2016
46839,1,1,1,1,0,41-50,Female,East,14/11/2015
46840,0,0,0,1,1,41-50,Female,South,20/04/2016
46841,1,1,1,1,1,21-30,Female,South,16/07/2016
46842,1,1,1,0,0,41-50,Male,East,20/06/2015
46843,0,1,0,1,0,31-40,Female,West,18/02/2016
46844,0,1,0,1,0,31-40,Female,North,18/12/2016
46845,1,1,0,1,0,31-40,Male,West,14/03/2016
